favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
81784,Twitter for iPhone,WELCOME HOME JOSH! https://t.co/2X0cKE4stx,,False,Sun May 27 01:49:54 +0000 2018,20335,1000554657859670016
76502,Twitter for iPhone,Heading back to D.C. Many great things are happening for our Country!,,False,Fri Jun 07 17:43:38 +0000 2019,13621,1137052508231069696
58910,Twitter for iPhone,"“The recusal of Jeff Sessions was an unforced betrayal of the President of the United States.” JOE DIGENOVA, former U.S. Attorney.",,False,Thu May 31 03:21:26 +0000 2018,13923,1002027245131661312
81315,Twitter for iPhone,"Just announced, youth unemployment is at a 50 year low!  @foxandfriends",,False,Fri Aug 17 12:29:24 +0000 2018,17114,1030431396341444609
50446,Twitter for iPhone,“Morrison testifies he saw nothing wrong with the Trump call.” @OANN,,False,Sun Nov 03 16:13:59 +0000 2019,12592,1191025740046716933
80884,Twitter Media Studio,America is proud to stand shoulder-to-shoulder with Poland in the fight to eradicate the evils of terrorism and ext… https://t.co/Kkcs2dT4Yy,,False,Thu Jul 06 16:02:25 +0000 2017,19459,882993144194838528
42369,Twitter for iPhone,“Comey and McCabe (and more) are Dirty Cops.” Joe DiGenova,,False,Sun Sep 01 13:03:11 +0000 2019,9933,1168147289027821569
46903,Twitter Media Studio,WEEKLY ADDRESS🇺🇸 https://t.co/1sH20Hb33x,,False,Sat Dec 16 20:31:43 +0000 2017,11095,942130137734242305
65143,Twitter for iPhone,“The President has absolutely demonstrated no wrongdoing whatsoever &amp; that the Special Counsel has no evidence of a… https://t.co/PxnyS8VtU9,,False,Wed Sep 12 10:30:15 +0000 2018,15693,1039823496501768192
107695,Twitter for iPhone,The Democrats just don’t seem to want Border Security. They are fighting Border Agents recommendations. If you beli… https://t.co/fred0fCHLU,,False,Sat Feb 09 22:02:33 +0000 2019,24167,1094355899194454017
64669,Twitter for iPhone,"Alan Dershowitz, Harvard Law Professor: “It all proves that we never needed a Special Counsel....All of this could… https://t.co/2C5GfVypEP",,False,Thu Jun 07 13:05:24 +0000 2018,15835,1004710919853760512
31542,Twitter for iPhone,.@SenCoryGardner has done a fantastic job representing the people of Colorado. He really knows how to win. Strong o… https://t.co/WEcy5ZQOqz,,False,Fri Aug 23 03:41:26 +0000 2019,7195,1164744428680097792
100652,Twitter for iPhone,Just heard the Campaign was sued by the Obstructionist Democrats. This can be good news in that we will now counter… https://t.co/77ChXaPzvm,,False,Fri Apr 20 23:19:51 +0000 2018,27365,987470932989050881
40497,Twitter for iPhone,https://t.co/WQThgHWcg4,,False,Sat Mar 16 17:24:46 +0000 2019,12642,1106969569057538048
84517,Twitter for iPhone,".@JudgeJeanine  “Bob Mueller, isn’t your whole investigation premised on a Fake Dossier, paid for by Hillary, creat… https://t.co/06fCWhPCI9",,False,Sun Aug 12 12:24:12 +0000 2018,21388,1028618150944944129
70046,Twitter for iPhone,https://t.co/o0gDblBQzI,,False,Wed Sep 18 21:35:07 +0000 2019,17040,1174436714586132480
123234,Twitter for iPhone,"The damage done to our Country from a badly broken Border - Drugs, Crime and so much that is bad - is far greater t… https://t.co/ljYwJAqAFO",,False,Sun Jan 13 15:36:04 +0000 2019,26587,1084474165976018944
56815,Twitter for iPhone,"The reason I am staying in Bedminster, N. J., a beautiful community, is that staying in NYC is much more expensive and disruptive. Meetings!",,False,Sat May 06 22:39:42 +0000 2017,9517,860987464114110465
80448,Twitter for iPhone,"....for the most ridiculous claim of all, that Russia, Russia, Russia, or Russian oligarchs, co-signed loan documen… https://t.co/R8MCC0rCZ2",realDonaldTrump,False,Thu Aug 29 11:31:42 +0000 2019,16150,1167037101906497536
93358,Twitter for iPhone,"We stand firmly, strongly, and proudly with the incredible men and women of law enforcement. You do not hear it nea… https://t.co/5SFLmMDUtx",,False,Wed May 15 18:56:51 +0000 2019,22469,1128736013160001544
61572,Twitter for iPhone,"Leaving Arizona after a fantastic Rally last night, in Mesa, honoring, and for, Martha @RepMcSally McSally. She is… https://t.co/yKukzDYr1i",,False,Sat Oct 20 16:19:05 +0000 2018,13694,1053682023066288128
71577,Twitter for iPhone,"A friend of mine and a man who has truly seen politics and life as few others ever will, Sean Spicer, has written a… https://t.co/klFqfUfhlm",,False,Sat Jun 30 19:05:48 +0000 2018,13574,1013136536576188416
180624,Twitter for iPhone,"As our Country rapidly grows stronger and smarter, I want to wish all of my friends, supporters, enemies, haters, a… https://t.co/irAgm3wwEU",,False,Sun Dec 31 22:18:20 +0000 2017,39102,947592785519173637
102611,Twitter for iPhone,....asking Hillary Clinton why she deleted and acid washed her Emails AFTER getting a subpoena from Congress? Anybo… https://t.co/v7srUNpDJW,realDonaldTrump,False,Wed Jun 19 19:48:04 +0000 2019,22933,1141432478491717632
228459,Twitter for iPhone,"If Iran wants to fight, that will be the official end of Iran. Never threaten the United States again!",,False,Sun May 19 20:25:34 +0000 2019,64906,1130207891049332737
35927,Twitter Web Client,"In more and more places throughout this region, citizens of SOVEREIGN and INDEPENDENT nations have taken greater co… https://t.co/RoZxYEdh9m",,False,Fri Nov 10 09:50:25 +0000 2017,7363,928922787938385920
40043,Twitter for iPhone,"Why doesn’t the ICIG do something about this Scam? He should have never let it start, a Dem Hoax! https://t.co/UCbObppWbA",,False,Wed Oct 09 14:06:04 +0000 2019,10530,1181933850991235073
92065,Twitter for iPhone,Why aren't the same standards placed on the Democrats. Look what Hillary Clinton may have gotten away with. Disgraceful!,,False,Wed Jul 12 13:27:03 +0000 2017,22144,885128373441355777
40551,Twitter for iPhone,"Just arrived @NASKeyWest! Heading to a briefing with the Joint Interagency Task Force South, NORTHCOM and SOUTHCOM. https://t.co/r906IXnBcG",,False,Thu Apr 19 16:23:52 +0000 2018,7860,987003860882526208
78140,Twitter for iPhone,"Tonight, we forcefully condemn the blatant corruption of the Democrat Party, the Fake News Media, and the rogue bur… https://t.co/LnlkBTfhUx",,False,Fri Oct 18 03:06:57 +0000 2019,23005,1185029472132698113
69086,Twitter for iPhone,Adam should be Impeached! https://t.co/q7YRUWsJxy,,False,Tue Oct 08 04:13:31 +0000 2019,19689,1181422346697138176
117298,Twitter for iPhone,"I call for the Resignation of everybody at The New York Times involved in the Kavanaugh SMEAR story, and while you’… https://t.co/5I8bm54oCc",,False,Mon Sep 16 22:40:52 +0000 2019,28280,1173728487162540032
75593,Twitter for iPhone,"...sleazebag AG Eric Schneiderman, who has since resigned over horrific women abuse, when I wanted to close the Fou… https://t.co/Xy43yb5eTm",,False,Wed Dec 19 14:56:11 +0000 2018,18555,1075404434862235649
73276,Twitter for iPhone,REMEMBER FLORIDA: I have been President of the United States for almost two years. During that time Senator Bill Ne… https://t.co/pJCF6k4O5u,,False,Mon Nov 05 15:35:06 +0000 2018,19917,1059469158830796800
66631,Twitter Web Client,Kevin Stitt ran a great winning campaign against a very tough opponent in Oklahoma. Kevin is a very successful busi… https://t.co/PYImjBRVAL,,False,Thu Aug 30 18:30:04 +0000 2018,15042,1035233203609657344
56360,Twitter for iPhone,"The  Amazon Washington Post and @CNN just did a Fake Interview on Pardons for Aids on the Wall, and that I didn’t t… https://t.co/dTHAJ57e1g",,False,Thu Aug 29 00:21:40 +0000 2019,13626,1166868481620492296
115382,Twitter for iPhone,"John Kerry had illegal meetings with the very hostile Iranian Regime, which can only serve to undercut our great wo… https://t.co/RtQxeqyuth",,False,Fri Sep 14 01:10:33 +0000 2018,35104,1040407422156857344
81724,Twitter for iPhone,GDP was revised upward to 3.1 for last quarter. Many people thought it would be years before that happened. We have just begun!,,False,Fri Sep 29 02:22:36 +0000 2017,18861,913589799411490817
72102,Twitter for iPhone,The Rigged Russian Witch Hunt goes on and on as the “originators and founders” of this scam continue to be fired an… https://t.co/CO0Evnrqr0,,False,Wed Aug 15 14:08:18 +0000 2018,16855,1029731513573822464
114063,Twitter for iPhone,....thought of within the U.S. We will no longer deal with him. The good news for the wonderful United Kingdom is t… https://t.co/L7xpUvczGx,realDonaldTrump,False,Mon Jul 08 18:31:10 +0000 2019,20362,1148298497189392384
54728,Twitter for iPhone,"It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS, @VP… https://t.co/u5AI1pupVV",,False,Thu Apr 06 18:30:49 +0000 2017,9388,850053194923298816
56352,Twitter for iPhone,https://t.co/y61loNunTJ,,False,Sun Feb 17 18:28:57 +0000 2019,12364,1097201248196022273
97369,Twitter for iPhone,Such a difference in the media coverage of the same immigration policies between the Obama Administration and ours.… https://t.co/SIv7btegSk,,False,Mon Jun 25 12:36:29 +0000 2018,23573,1011226622324887556
107978,Twitter for iPhone,WE ARE BUILDING THE WALL... https://t.co/OQQaag2ZUW,,False,Sun Sep 08 16:56:32 +0000 2019,24606,1170742727333568514
79111,Twitter for iPhone,"“The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton &amp; Frame Donald Trump” is a Hot Seller, already Number… https://t.co/KAHE9AiBFg",,False,Wed Jul 25 01:05:05 +0000 2018,20781,1021924262045802496
64850,Twitter for iPhone,"Scott Gottlieb, who has done an absolutely terrific job as Commissioner of the FDA, plans to leave government servi… https://t.co/HcDpAf2FHK",,False,Tue Mar 05 20:54:27 +0000 2019,11116,1103036070692900865
61879,Twitter for iPhone,"Congressman John Ratcliffe, “The Trump Campaign clearly did not conspire or collude.” @FoxNews",,False,Thu May 30 13:41:43 +0000 2019,13496,1134092525218590721
120338,Twitter for Android,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,,False,Mon Jan 30 12:20:49 +0000 2017,20787,826042483155013632
153695,Twitter for iPhone,"Liberal Hollywood is Racist at the highest level, and with great Anger and Hate! They like to call themselves “Elit… https://t.co/BLZAStZXwA",,False,Fri Aug 09 18:44:15 +0000 2019,35755,1159898199802425344
62600,Twitter for iPhone,"Border Patrol is apprehending record numbers of people at the Southern Border. The bad “hombres,” of which there ar… https://t.co/vbTxrTuuX8",,False,Fri May 17 10:44:53 +0000 2019,14775,1129336982319050752
99212,Twitter for iPhone,"Got $1.6 Billion to start Wall on Southern Border, rest will be forthcoming. Most importantly, got $700 Billion to… https://t.co/0uCYCqGbgf",,False,Thu Mar 22 03:00:36 +0000 2018,21253,976654851684945920
68502,Twitter for iPhone,"Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/qGgWEWUvek",,False,Tue Mar 21 02:18:20 +0000 2017,12786,844010257454153729
32735,Twitter for iPhone,https://t.co/6Xc1NJnf1Z,,False,Sun May 12 17:52:27 +0000 2019,9164,1127632644471128065
57171,Twitter for iPhone,.@GovMikeDeWine just updated me on the devastation from the many tornadoes that struck Ohio early this morning. My… https://t.co/mJTfaKXRwK,,False,Tue May 28 19:40:20 +0000 2019,11164,1133457998586818561
70614,Twitter for iPhone,"For all of those (DACA) that are concerned about your status during the 6 month period, you have nothing to worry about - No action!",,False,Thu Sep 07 13:42:52 +0000 2017,17415,905788459301908480
137093,Twitter for iPhone,"I’m in the Oval Office. Democrats, come back from vacation now and give us the votes necessary for Border Security,… https://t.co/anAk2LBNsa",,False,Mon Dec 31 15:37:14 +0000 2018,29906,1079763419908243456
85510,Twitter for iPhone,"Why doesn’t the Fake News Media state that the Trump Administration’s Anti-Trust Division has been, and is, opposed… https://t.co/G8gO3WK8nb",,False,Fri May 11 23:49:40 +0000 2018,19756,995088584221839360
48412,Twitter Media Studio,"WE ARE WITH YOU FLORIDA!

Emergency Information 
1-800-342-3557
https://t.co/zbWkR5VmDp

Volunteer 
1-800-FL-HELP-1… https://t.co/qZ35AmeR6g",,False,Thu Sep 14 21:11:18 +0000 2017,11867,908438028980490240
111134,Twitter for iPhone,We have a massive Humanitarian Crisis at our Southern Border. We will be out for a long time unless the Democrats c… https://t.co/SgnYIlngkR,,False,Sat Jan 12 16:14:55 +0000 2019,25867,1084121557193146368
73005,Twitter for iPhone,"I always felt I would be running and winning against Bernie Sanders, not Crooked H, without cheating, I was right.",,False,Fri Nov 03 14:29:55 +0000 2017,14044,926456409260285952
84906,Twitter for iPhone,"Maria, Dagan, Steve, Stuart V - When you are the big “piggy bank” that other countries have been ripping off for ye… https://t.co/cqYjcx59mO",,False,Tue Jun 11 12:50:43 +0000 2019,16559,1138428346214363142
94106,Twitter for iPhone,"Despite the Democrat inspired laws on Sanctuary Cities and the Border being so bad and one sided, I have instructed… https://t.co/aT1zwHmK6t",,False,Mon Apr 23 13:44:46 +0000 2018,22243,988413372298416128
75640,Twitter for iPhone,"The Al Frankenstien picture is really bad, speaks a thousand words. Where do his hands go in pictures 2, 3, 4, 5 &amp; 6 while she sleeps? .....",,False,Fri Nov 17 03:06:34 +0000 2017,19298,931357870024687616
80735,Twitter for iPhone,"...the lying and leaking by the people doing the Report, &amp; also Bruce Ohr (and his lovely wife Molly), Comey, Brenn… https://t.co/LPFtbHL3ZZ",,False,Fri Dec 07 12:15:58 +0000 2018,19479,1071015457409384453
83147,Twitter for iPhone,Was @foxandfriends just named the most influential show in news? You deserve it - three great people! The many Fake… https://t.co/43JVSDZSt6,,False,Thu Dec 21 12:45:17 +0000 2017,16388,943824695144697857
43839,Twitter for iPad,We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through lea… https://t.co/QsxRShJWmQ,,False,Fri Oct 27 18:16:35 +0000 2017,8726,923976737788227584
45708,Twitter for iPhone,Thank you Eric. So true! https://t.co/9hhVOp2whc,,False,Sun Aug 25 18:38:47 +0000 2019,10927,1165695030939402240
42920,Twitter for iPhone,"....Matt has been a GREAT Governor. Kentucky (I Love You!), please be sure to vote for Matt Bevin on TUESDAY. Matt… https://t.co/FgvsAVkPYY",realDonaldTrump,False,Sun Nov 03 15:01:01 +0000 2019,10488,1191007379212648448
56267,Twitter for iPhone,"PROMISES MADE, PROMISES KEPT! https://t.co/2lk8Fjspe4",,False,Fri Oct 12 16:43:13 +0000 2018,16525,1050788995377049601
60245,Twitter Media Studio,"Together, our task is to strengthen our families, to build up our communities, to serve our citizens, and to celebr… https://t.co/QsOYvl1MXs",,False,Tue Dec 19 00:54:32 +0000 2017,14292,942921051721338880
120399,Twitter for iPhone,I can’t believe that Nancy Pelosi’s District in San Francisco is in such horrible shape that the City itself is in… https://t.co/tjvTRTQOdr,,False,Sat Oct 26 11:29:04 +0000 2019,31175,1188054936942198784
103399,Twitter for iPhone,The Mueller Witch Hunt is a total disgrace. They are looking at supposedly stolen Crooked Hillary Clinton Emails (e… https://t.co/Hd4mV8lxv2,,False,Wed Nov 28 00:31:37 +0000 2018,27889,1067576713859817472
